ASIN,Brand Name,List Price($)(Week 49 ),List Price($)(Week 50 ),List Price($)(Week 51 ),List Price($)(Week 52 ),Product GMS($)(Week 49 ),Product GMS($)(Week 50 ),Product GMS($)(Week 51 ),Product GMS($)(Week 52 ),ASP(Week 49 ),ASP(Week 50 ),ASP(Week 51 ),ASP(Week 52 ),CM(Week 49 )(%),CM(Week 50 )(%),CM(Week 51 )(%),CM(Week 52 )(%),CP($)(Week 49 ),CP($)(Week 50 ),CP($)(Week 51 ),CP($)(Week 52 ),Net PPM(Week 49 )(%),Net PPM(Week 50 )(%),Net PPM(Week 51 )(%),Net PPM(Week 52 )(%),GV(Week 49 ),GV(Week 50 ),GV(Week 51 ),GV(Week 52 ),SoROOS(%)(Week 49 )(%),SoROOS(%)(Week 50 )(%),SoROOS(%)(Week 51 )(%),SoROOS(%)(Week 52 )(%),Vendor Confirmation Rate - Sourceable(Week 49 )(%),Vendor Confirmation Rate - Sourceable(Week 50 )(%),Vendor Confirmation Rate - Sourceable(Week 51 )(%),Vendor Confirmation Rate - Sourceable(Week 52 )(%),Fill Rate - Sourceable(Week 49 )(%),Fill Rate - Sourceable(Week 50 )(%),Fill Rate - Sourceable(Week 51 )(%),Fill Rate - Sourceable(Week 52 )(%),SELLABLE_ON_HAND_UNITS(Week 49 ),SELLABLE_ON_HAND_UNITS(Week 50 ),SELLABLE_ON_HAND_UNITS(Week 51 ),SELLABLE_ON_HAND_UNITS(Week 52 ),Total GMM($)(Week 49 ),Total GMM($)(Week 50 ),Total GMM($)(Week 51 ),Total GMM($)(Week 52 ),Net Receipts($)(Week 49 ),Net Receipts($)(Week 50 ),Net Receipts($)(Week 51 ),Net Receipts($)(Week 52 ),Net Receipts (Units)(Week 49 ),Net Receipts (Units)(Week 50 ),Net Receipts (Units)(Week 51 ),Net Receipts (Units)(Week 52 ),CCOGS As A % Of PCOGS(Week 49 )(%),CCOGS As A % Of PCOGS(Week 50 )(%),CCOGS As A % Of PCOGS(Week 51 )(%),CCOGS As A % Of PCOGS(Week 52 )(%),PPM(Week 49 )(%),PPM(Week 50 )(%),PPM(Week 51 )(%),PPM(Week 52 )(%),External Box Price Competitiveness (% Of GV)(Week 49 )(%),External Box Price Competitiveness (% Of GV)(Week 50 )(%),External Box Price Competitiveness (% Of GV)(Week 51 )(%),External Box Price Competitiveness (% Of GV)(Week 52 )(%),Amzn GV(Week 49 ),Amzn GV(Week 50 ),Amzn GV(Week 51 ),Amzn GV(Week 52 ),Customer Returns($)(Week 49 ),Customer Returns($)(Week 50 ),Customer Returns($)(Week 51 ),Customer Returns($)(Week 52 ),Daily SoRoos%(Week 49 )(%),Daily SoRoos%(Week 50 )(%),Daily SoRoos%(Week 51 )(%),Daily SoRoos%(Week 52 )(%),IDQ Score(Week 49 ),IDQ Score(Week 50 ),IDQ Score(Week 51 ),IDQ Score(Week 52 ),Net Ordered Units(Week 49 ),Net Ordered Units(Week 50 ),Net Ordered Units(Week 51 ),Net Ordered Units(Week 52 )
B01ITA6H36,TETLEY,0.00,0.00,0.00,0.00,6.47,6.47,25.87,0,6.47,6.47,6.47,0.00,(3.67)%,(13.32)%,(11.00)%,0.00%,-0.24,-0.89,-3.07,0,24.78%,24.66%,24.56%,0.00%,2,2,7,2,0.00%,0.00%,14.29%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,5,4,0,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.21%,16.08%,15.97%,0.00%,10.23%,10.23%,10.23%,0.00%,0.00%,0.00%,0.00%,0.00%,2,2,7,2,0,0,0,0,0.00%,0.00%,14.29%,100.00%,51.50,61.00,61.00,61.00,1,1,4,0
B07FYM8FB2,Dilmah,2.57,2.57,2.57,2.57,6.44,11.17,8.38,25.56,2.15,2.79,2.79,2.32,(50.01)%,(0.21)%,(69.91)%,(35.73)%,-3.30,-0.02,-4.35,-9.45,11.99%,32.88%,35.16%,19.55%,31,10,10,26,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,43,39,36,25,0.00,0.00,0.00,0.00,91.84,0.00,0.00,0.00,36.00,0.00,0.00,0.00,29.00%,26.50%,29.00%,29.00%,(18.76)%,8.67%,8.67%,(9.77)%,0.00%,0.00%,0.00%,0.00%,31,10,10,26,0,0,0,0,0.00%,0.00%,0.00%,0.00%,76.00,76.00,76.00,76.00,3,4,5,9
B07MTXFYB3,Crunchos,7.43,7.43,7.43,7.43,6.35,44.46,31.76,32.40,6.35,6.35,6.35,6.48,(32.92)%,(15.48)%,(11.20)%,(10.81)%,-2.21,-7.02,-3.69,-3.56,14.35%,14.35%,14.35%,14.06%,13,10,9,2,0.00%,10.00%,44.44%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,8,1,56,69,0.00,0.00,0.00,0.00,0.00,0.00,377.34,113.20,0.00,0.00,60.00,18.00,13.50%,13.50%,13.50%,13.50%,0.99%,0.99%,0.99%,2.94%,53.85%,55.56%,100.00%,0.00%,13,9,9,2,0,0,0,0,0.00%,10.00%,44.44%,0.00%,73.40,73.40,73.40,73.40,1,7,5,5
B083VKRTVV,TATA,6.30,0.00,6.30,6.30,6.30,0,18.91,6.30,6.30,0.00,6.30,6.30,(0.57)%,0.00%,6.47%,(1.48)%,-0.04,0,1.27,-0.10,37.63%,0.00%,37.46%,37.44%,10,4,1,6,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,27,29,29,28,0.00,0,0.00,0.00,0.00,9.38,14.07,0.00,0.00,2.00,3.00,0.00,16.20%,0.00%,15.97%,15.94%,25.57%,0.00%,25.57%,25.57%,0.00%,0.00%,0.00%,0.00%,10,3,1,6,0,0,0,0,0.00%,0.00%,0.00%,0.00%,93.50,93.50,93.50,93.50,1,1,2,1
B00A3KSCXY,Al Rifai,6.88,6.88,0.00,0.00,6.20,18.59,0,0,6.20,6.20,0.00,0.00,(4.93)%,2.40%,0.00%,0.00%,-0.40,0.45,0,0,25.84%,25.83%,0.00%,0.00%,4,8,2,1,0.00%,62.50%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,42,36,34,30,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.12%,11.10%,0.00%,0.00%,16.56%,16.56%,0.00%,0.00%,100.00%,75.00%,0.00%,100.00%,4,8,2,1,0,0,0,0,0.00%,62.50%,0.00%,100.00%,79.20,79.20,79.20,79.20,1,4,0,0
B00BGV94SG,UNKNOWN,1.22,0.00,0.00,1.22,6.08,0,0,9.34,1.52,0.00,0.00,1.56,(27.05)%,0.00%,0.00%,(37.49)%,-1.69,0,0,-3.68,42.99%,0.00%,0.00%,39.82%,19,5,15,17,57.89%,100.00%,73.33%,64.71%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,85.37%,60,106,89,99,0.00,0,0,0.00,15.52,71.38,6.21,36.21,15.00,69.00,6.00,35.00,16.21%,0.00%,0.00%,15.91%,31.96%,0.00%,0.00%,33.53%,0.00%,100.00%,86.67%,82.35%,19,5,14,16,0,0,0,0,57.89%,100.00%,73.33%,64.71%,71.50,71.50,71.50,71.50,2,1,5,4
B083VKPXST,Al Rifai,11.89,0.00,0.00,0.00,5.69,0,0,0,5.69,0.00,0.00,0.00,(98.05)%,0.00%,0.00%,0.00%,-5.58,0,0,0,(36.24)%,0.00%,0.00%,0.00%,39,23,27,42,25.64%,78.26%,40.74%,33.33%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,28,28,29,27,0.00,0,0,0,0.00,8.73,17.46,26.19,0.00,1.00,2.00,3.00,11.21%,0.00%,0.00%,0.00%,(53.44)%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,100.00%,27,19,18,24,0,0,0,0,25.64%,78.26%,40.74%,33.33%,72.50,72.50,72.50,72.50,2,0,0,0
B0FLDCQ5VK,DIAMOND دايموند,0.00,0.00,0.00,0.00,5.62,0,0,5.62,5.62,0.00,0.00,5.62,(30.75)%,0.00%,0.00%,(8.70)%,-1.84,0,0,-0.65,19.31%,0.00%,0.00%,19.06%,2,3,3,10,0.00%,100.00%,100.00%,80.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0,0,0,0,0.00,0,0,0.00,0.00,0.00,0.00,5.10,0.00,0.00,0.00,1.00,11.21%,0.00%,0.00%,10.94%,9.11%,0.00%,0.00%,9.11%,0.00%,0.00%,0.00%,0.00%,2,3,3,10,0,0,0,0,0.00%,100.00%,100.00%,80.00%,64.90,64.90,64.90,64.90,1,0,0,1
B07P76HBPW,American Garden,2.94,2.94,2.94,2.94,5.58,5.58,8.36,11.15,2.79,2.79,2.79,2.79,(23.36)%,(70.70)%,(24.27)%,(31.43)%,-1.40,-4.29,-2.20,-3.69,23.29%,25.27%,25.27%,20.28%,10,17,9,19,70.00%,0.00%,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,100.00%,0.00%,0.00%,0.00%,22,20,17,13,0.00,0.00,0.00,0.00,61.35,0.00,0.00,0.00,24.00,0.00,0.00,0.00,18.50%,18.50%,18.50%,18.50%,8.30%,8.30%,8.30%,8.30%,100.00%,71.43%,100.00%,70.59%,9,16,8,17,0,0,0,0,70.00%,0.00%,0.00%,0.00%,98.50,98.50,98.50,98.50,-1,2,3,4
B079H9C6R5,Ching's Secret,1.30,0.00,1.30,0.00,5.49,0,2.74,0,1.37,0.00,1.37,0.00,5.60%,0.00%,(45.10)%,0.00%,0.36,0,-1.34,0,32.84%,0.00%,32.64%,0.00%,1,0,0,2,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,4,4,4,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.22%,0.00%,15.96%,0.00%,19.84%,0.00%,19.84%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,100.00%,63.30,63.30,63.30,63.30,4,0,2,0
B07PCF1NF9,UNKNOWN,3.75,3.75,3.75,3.75,5.44,11.66,20.41,5.83,2.72,2.92,2.92,2.92,(75.87)%,(62.41)%,(39.53)%,(42.38)%,-3.92,-7.34,-8.10,-2.46,15.21%,17.04%,13.59%,13.22%,15,16,24,26,40.00%,18.75%,0.00%,0.00%,100.00%,0.00%,100.00%,100.00%,100.00%,0.00%,100.00%,100.00%,1,202,173,202,0.00,0.00,0.00,0.00,0.00,644.98,0.00,131.14,0.00,241.00,0.00,49.00,18.92%,10.99%,10.97%,10.94%,1.60%,8.22%,8.22%,8.22%,100.00%,40.00%,36.84%,31.58%,9,16,23,22,0,0,0,0,40.00%,18.75%,0.00%,0.00%,82.90,82.90,82.90,82.90,1,3,7,3
B07NF98DQL,Al Rifai,5.10,0.00,0.00,0.00,5.18,0,0,0,5.18,0.00,0.00,0.00,(14.36)%,0.00%,0.00%,0.00%,-0.74,0,0,0,26.05%,0.00%,0.00%,0.00%,1,1,0,2,100.00%,100.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37,34,31,50,0.00,0,0,0,0.00,0.00,0.00,92.00,0.00,0.00,0.00,24.00,0.00%,0.00%,0.00%,0.00%,26.05%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,100.00%,1,1,0,2,0,0,0,0,100.00%,100.00%,0.00%,100.00%,77.50,77.50,77.50,77.50,1,0,0,0
B07G8CWVGD,American Garden,5.46,5.46,5.46,5.46,4.99,14.97,9.98,9.98,4.99,4.99,4.99,4.99,0.31%,(5.61)%,(8.59)%,(33.30)%,0.02,-0.83,-0.89,-3.53,22.72%,19.18%,22.46%,22.46%,11,8,8,6,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10,7,5,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.78%,18.50%,18.50%,18.50%,4.86%,4.86%,4.86%,4.86%,25.00%,40.00%,33.33%,25.00%,10,8,8,6,0,0,0,0,0.00%,0.00%,0.00%,0.00%,97.00,97.00,97.00,97.00,0,3,2,2
B083VKRRWR,American Garden,2.48,2.48,2.48,0.00,4.96,7.44,4.96,0,2.48,2.48,2.48,0.00,(2.81)%,(18.84)%,(44.46)%,0.00%,-0.14,-1.37,-2.43,0,29.06%,24.04%,29.06%,0.00%,3,8,7,8,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7,4,2,2,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50%,18.50%,18.50%,0.00%,12.95%,12.95%,12.95%,0.00%,0.00%,0.00%,0.00%,0.00%,3,7,5,7,0,0,0,0,0.00%,0.00%,0.00%,0.00%,82.00,82.00,82.00,82.00,2,3,2,0
B075731CHK,Ching's Secret,1.37,0.00,0.00,1.37,4.94,0,0,10.26,1.24,0.00,0.00,1.28,(114.65)%,0.00%,0.00%,(41.51)%,-6.17,0,0,-4.46,3.86%,0.00%,0.00%,21.40%,2,7,6,4,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,35,46,46,36,0.00,0,0,0.00,0.00,11.33,0.00,0.00,0.00,10.00,0.00,0.00,0.00%,0.00%,0.00%,15.94%,8.32%,0.00%,0.00%,11.68%,100.00%,100.00%,100.00%,100.00%,2,7,4,3,0,0,0,0,0.00%,0.00%,0.00%,0.00%,71.20,71.20,71.20,71.20,4,0,0,8
B00L2ZKQ92,American Garden,5.16,5.16,5.16,0.00,4.67,4.67,14.00,0,4.67,4.67,4.67,0.00,(45.64)%,(22.74)%,(17.99)%,0.00%,-2.29,-1.04,-2.42,0,21.54%,16.53%,16.58%,0.00%,4,6,2,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11,10,7,7,0.00,0.00,0.00,0,53.91,0.00,0.00,0.00,12.00,0.00,0.00,0.00,18.50%,18.50%,18.50%,0.00%,3.73%,3.73%,3.73%,0.00%,0.00%,0.00%,0.00%,0.00%,4,6,2,3,0,0,0,0,0.00%,0.00%,0.00%,0.00%,98.30,98.30,98.30,98.30,0,2,2,0
B07HFFC729,American Garden,4.83,0.00,0.00,4.83,4.64,0,0,23.21,4.64,0.00,0.00,4.64,(34.73)%,0.00%,0.00%,(1.24)%,-1.74,0,0,-0.29,26.24%,0.00%,0.00%,25.23%,11,7,17,16,45.45%,71.43%,82.35%,50.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0,0,0,7,0.00,0,0,0.00,0.00,0.00,0.00,50.41,0.00,0.00,0.00,12.00,18.50%,0.00%,0.00%,18.50%,9.50%,0.00%,0.00%,9.50%,100.00%,100.00%,100.00%,100.00%,9,6,15,14,0,0,0,0,45.45%,71.43%,82.35%,50.00%,95.80,95.80,95.80,95.80,5,0,0,1
B07PKCQ275,Afia,4.33,4.33,4.33,4.33,4.08,12.25,53.09,44.92,4.08,4.08,4.08,4.08,(60.65)%,(122.60)%,(49.34)%,(22.50)%,-2.74,-7.76,-22.64,-9.98,8.13%,18.23%,15.36%,14.29%,80,78,94,109,28.75%,15.38%,0.00%,0.00%,100.00%,100.00%,100.00%,100.00%,48.15%,0.00%,75.00%,98.65%,499,541,463,409,0.00,0.00,0.00,0.00,3.75,303.88,22.51,90.04,1.00,81.00,6.00,24.00,0.00%,10.99%,10.94%,10.93%,8.13%,8.13%,8.13%,8.13%,72.97%,45.45%,44.59%,35.87%,60,73,87,98,0,0,0,0,28.75%,15.38%,0.00%,0.00%,75.00,75.00,75.00,75.00,1,4,13,11
B00L28CV3S,American Garden,4.43,4.43,0.00,4.43,3.95,15.81,0,7.91,3.95,3.95,0.00,3.95,(63.26)%,(8.86)%,0.00%,(8.66)%,-2.70,-1.40,0,-0.68,15.61%,18.17%,0.00%,18.15%,12,42,56,73,83.33%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,83.33%,30,26,21,40,0.00,0.00,0,0.00,69.29,38.50,7.70,119.34,18.00,10.00,2.00,31.00,18.50%,18.50%,0.00%,18.50%,2.62%,2.62%,0.00%,2.62%,100.00%,45.71%,21.74%,22.54%,12,42,51,71,0,0,0,0,83.33%,0.00%,0.00%,0.00%,93.00,93.00,93.00,93.00,0,4,0,4
B00L2ZKAE8,American Garden,2.19,2.19,2.19,0.00,3.85,10.26,6.41,0,1.28,1.28,1.28,0.00,(86.18)%,(109.77)%,(142.98)%,0.00%,-3.49,-11.69,-11.17,0,(22.51)%,(25.38)%,(20.95)%,0.00%,10,15,6,7,0.00%,0.00%,16.67%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,17,13,8,8,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.59%,18.50%,18.50%,0.00%,(48.41)%,(48.41)%,(48.41)%,0.00%,60.00%,6.67%,60.00%,0.00%,10,15,5,0,0,0,0,0,0.00%,0.00%,16.67%,0.00%,93.70,93.70,93.70,0,7,4,5,0
B00L28CGDS,American Garden,3.76,3.76,3.76,3.76,3.76,3.76,11.29,3.76,3.76,3.76,3.76,3.76,119.04%,(1.59)%,(16.60)%,4.71%,-2.38,-0.06,-1.97,0.17,19.06%,29.12%,27.43%,24.19%,16,4,12,5,0.00%,0.00%,0.00%,80.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,6,5,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50%,18.50%,18.50%,18.50%,13.02%,13.02%,13.02%,13.02%,0.00%,0.00%,0.00%,100.00%,16,4,11,4,0,0,0,0,0.00%,0.00%,0.00%,80.00%,85.50,85.50,85.50,85.50,1,1,3,2
B0DBR4V7W7,TATA,0.00,0.00,0.00,0.00,3.51,0,0,0,3.51,0.00,0.00,0.00,(20.16)%,0.00%,0.00%,0.00%,-0.71,0,0,0,23.89%,0.00%,0.00%,0.00%,16,12,13,34,62.50%,50.00%,30.77%,67.65%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,0,1,107,150,0.00,0,0,0,44.60,222.98,340.83,324.91,14.00,70.00,107.00,102.00,16.21%,0.00%,0.00%,0.00%,9.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11,12,13,31,0,0,0,0,62.50%,50.00%,30.77%,67.65%,80.00,80.00,80.00,80.00,0,0,0,0
B07576C6TW,Chings Secret,1.53,0.00,0.00,1.53,3.37,0,0,1.69,1.69,0.00,0.00,1.69,(94.98)%,0.00%,0.00%,(35.68)%,-3.67,0,0,-0.61,35.50%,0.00%,0.00%,30.35%,21,14,19,8,9.52%,50.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,10.67%,0.00%,47,6,14,12,0.00,0,0,0.00,0.00,7.78,10.37,0.00,0.00,6.00,8.00,0.00,16.12%,0.00%,0.00%,15.94%,23.10%,0.00%,0.00%,23.10%,0.00%,0.00%,0.00%,0.00%,21,14,18,6,0,0,0,0,9.52%,50.00%,0.00%,0.00%,73.00,73.00,73.00,73.00,2,0,0,1
B00OD85QW2,UNKNOWN,1.36,1.36,1.36,1.36,3.10,4.14,5.43,16.30,1.03,1.03,1.36,1.36,(162.35)%,(94.83)%,(81.45)%,(143.82)%,-5.41,-4.19,-4.41,-17.56,14.76%,14.72%,38.78%,34.98%,14,19,29,27,100.00%,57.89%,0.00%,37.04%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,61.54%,0,16,12,8,0.00,0.00,0.00,0.00,0.00,18.68,0.00,7.47,0.00,20.00,0.00,8.00,11.20%,10.99%,10.94%,10.92%,9.74%,9.74%,31.26%,31.26%,0.00%,0.00%,0.00%,0.00%,14,19,27,27,0,0,0,0,100.00%,57.89%,0.00%,37.04%,69.10,69.10,69.10,69.10,0,0,4,13
B01CEHAE20,American Garden,3.42,0.00,0.00,3.42,3.08,0,0,6.17,3.08,0.00,0.00,3.08,(61.80)%,0.00%,0.00%,(58.05)%,-2.13,0,0,-4.15,3.53%,0.00%,0.00%,21.38%,19,27,53,80,73.68%,51.85%,50.94%,52.50%,100.00%,0.00%,100.00%,100.00%,100.00%,0.00%,0.00%,62.50%,88,136,102,180,0.00,0,0,0.00,321.38,214.25,0.00,380.89,108.00,72.00,0.00,128.00,0.00%,0.00%,0.00%,18.50%,3.53%,0.00%,0.00%,3.53%,87.50%,85.71%,86.49%,88.57%,18,24,43,71,0,0,0,0,73.68%,51.85%,50.94%,52.50%,90.00,90.00,90.00,90.00,2,1,-1,0
B0DDCPPZK1,Ching's Secret,0.00,0.00,0.00,0.00,2.98,0,0,10.98,1.49,0.00,0.00,1.37,(32.17)%,0.00%,0.00%,(4.11)%,-1.02,0,0,-0.46,36.36%,0.00%,0.00%,30.62%,2,0,0,8,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,56,80,71,92,0.00,0,0,0.00,4.53,38.51,0.00,40.77,4.00,34.00,0.00,36.00,16.16%,0.00%,0.00%,15.94%,24.09%,0.00%,0.00%,17.46%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,74.40,74.40,74.40,74.40,2,0,0,8
B07PSC37XV,American Garden,4.68,4.68,0.00,0.00,2.58,13.42,0,0,2.58,4.47,0.00,0.00,(100.99)%,(33.58)%,0.00%,0.00%,-3.11,-4.93,0,0,(28.61)%,24.11%,0.00%,0.00%,15,18,6,1,73.33%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,24,21,21,19,0.00,0.00,0,0,48.87,0.00,0.00,0.00,12.00,0.00,0.00,0.00,18.50%,18.50%,0.00%,0.00%,(57.81)%,8.95%,0.00%,0.00%,100.00%,77.78%,100.00%,0.00%,14,18,5,0,0,0,0,0,73.33%,0.00%,0.00%,0.00%,98.50,98.50,98.50,0,1,3,0,0
B07575VD7D,Chings,1.30,1.30,1.30,1.30,2.56,11.54,11.54,3.85,1.28,1.28,1.28,1.28,(89.96)%,(78.20)%,(34.07)%,(78.35)%,-2.61,-10.13,-4.62,-3.35,25.46%,26.30%,26.80%,24.49%,8,10,14,15,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,19,16,7,4,0.00,0.00,0.00,0.00,0.00,6.60,0.00,0.00,0.00,6.00,0.00,0.00,16.20%,16.06%,15.95%,15.93%,14.23%,14.23%,14.23%,14.23%,100.00%,100.00%,100.00%,100.00%,8,10,14,15,0,0,0,0,0.00%,0.00%,0.00%,0.00%,75.00,75.00,75.00,75.00,2,9,10,2
B07NF87BQT,Al Rifai,3.14,0.00,3.14,0.00,2.41,0,2.41,0,2.41,0.00,2.41,0.00,(45.94)%,0.00%,(86.71)%,0.00%,-1.70,0,-2.51,0,12.92%,0.00%,12.63%,0.00%,3,4,2,1,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,1,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.21%,0.00%,10.92%,0.00%,1.92%,0.00%,1.92%,0.00%,0.00%,75.00%,50.00%,100.00%,3,4,2,1,0,0,0,0,0.00%,0.00%,0.00%,100.00%,74.20,74.20,74.20,74.20,1,0,2,0
B0756YP6QK,Ching's Secret,1.37,1.37,1.37,0.00,2.38,8.98,1.28,0,1.19,1.28,1.28,0.00,(113.20)%,(58.59)%,(146.20)%,0.00%,-2.80,-5.23,-2.55,0,9.25%,17.21%,25.74%,0.00%,7,8,9,11,42.86%,12.50%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0,3,7,7,0.00,0.00,0.00,0,0.00,11.33,5.66,0.00,0.00,10.00,5.00,0.00,16.19%,15.98%,15.92%,0.00%,4.70%,11.68%,11.68%,0.00%,100.00%,100.00%,100.00%,100.00%,7,8,9,11,0,0,0,0,42.86%,12.50%,0.00%,0.00%,75.70,75.70,75.70,75.70,2,6,1,0
B0D8J4DGVC,Generic,0.00,0.00,0.00,0.00,1.89,0,0,0,1.89,0.00,0.00,0.00,(84.05)%,0.00%,0.00%,0.00%,-1.41,0,0,0,1.85%,0.00%,0.00%,0.00%,0,4,1,2,0.00%,75.00%,100.00%,100.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,100.00%,100.00%,19,11,11,25,0.00,0,0,0,0.00,3.31,3.31,38.07,0.00,2.00,2.00,23.00,11.16%,0.00%,0.00%,0.00%,12.39%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0,3,1,2,0,0,0,0,0.00%,75.00%,100.00%,100.00%,71.60,71.60,71.60,71.60,1,0,0,0
B0C66476XR,TATA,1.58,1.58,0.00,1.58,1.58,4.75,0,1.58,1.58,1.58,0.00,1.58,(57.96)%,(50.61)%,0.00%,(72.02)%,-0.87,-2.25,0,-1.30,33.04%,25.38%,0.00%,38.08%,4,4,3,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,15,12,13,12,0.00,0.00,0,0.00,0.00,0.00,1.17,0.00,0.00,0.00,1.00,0.00,16.12%,16.07%,0.00%,15.94%,26.33%,26.33%,0.00%,26.33%,0.00%,0.00%,0.00%,0.00%,4,4,3,3,0,0,0,0,0.00%,0.00%,0.00%,0.00%,93.70,93.70,93.70,93.70,1,3,0,1
B079H7X84W,Ching's Secret,0.00,0.00,0.00,0.00,1.52,12.15,1.01,0,0.51,0.51,0.51,0.00,(455.80)%,(143.85)%,(271.01)%,0.00%,-8.07,-25.41,-2.88,0,(74.60)%,(71.64)%,(71.69)%,0.00%,29,20,15,15,6.90%,10.00%,26.67%,26.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,34,3,114,0.00,0.00,0.00,0,0.00,66.21,0.00,114.84,0.00,64.00,0.00,111.00,16.21%,15.99%,15.96%,0.00%,(104.30)%,(104.30)%,(104.30)%,0.00%,0.00%,60.00%,80.00%,66.67%,0,0,0,0,0,0,0,0,6.90%,10.00%,26.67%,26.67%,76.50,76.50,76.50,76.50,12,14,2,0
B07576775Y,Ching's Secret,0.34,0.34,0.34,0.34,1.38,0.92,1.84,0.46,0.46,0.46,0.46,0.46,(380.63)%,(258.60)%,(97.54)%,(190.64)%,-6.25,-3.40,-1.80,-0.98,34.86%,39.89%,34.83%,34.49%,10,11,10,8,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16,16,12,11,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,2.00,0.00,0.00,16.18%,16.05%,16.00%,15.94%,28.40%,28.40%,28.40%,28.40%,0.00%,0.00%,0.00%,0.00%,10,11,10,7,0,0,0,0,0.00%,0.00%,0.00%,0.00%,75.50,75.50,75.50,75.50,3,2,4,1
