ASIN,Brand Name,GV(Week 2 ),Net Ordered Units(Week 2 ),Net Receipts (Units)(Week 2 ),Total Inventory Units(Week 2 ),Net Receipts($)(Week 2 ),Product GMS($)(Week 2 ),Gross Shipped GMS($)(Week 2 ),Net Ordered GMS($)(Week 2 ),Deal GMS($)(Week 2 ),Net PPM(Week 2 )(%),Amzn GV(Week 2 ),SoROOS(%)(Week 2 )(%),Daily SoRoos%(Week 2 )(%),Fill Rate - Sourceable(Week 2 )(%),Vendor Confirmation Rate - Sourceable(Week 2 )(%),Conversion Rate(Week 2 )(%),ASP(Week 2 ),CM(Week 2 )(%),CP($)(Week 2 ),CPPU(Week 2 ),PPM(Week 2 )(%),CCOGS As A % Of PCOGS(Week 2 )(%),CCOGS As A % Of Revenue(Week 2 )(%),External Box Price Competitiveness (% Of GV)(Week 2 )(%),IDQ Score(Week 2 )
B0FGD8Z4VC,Candyland,2,1,0.00,6.00,0.00,2.99,2.99,2.99,0,77.09%,2,0.00%,0.00%,0.00%,0.00%,50.00%,2.99,(20.92)%,-0.71,-0.71,4.56%,76.00%,72.54%,0.00%,76.50
B07XC1MX74,Suntop,47,0,0.00,50.00,0.00,2.98,2.53,0.00,0,0.18%,45,70.21%,70.21%,0.00%,100.00%,0.00%,2.98,(80.04)%,-2.48,-2.48,6.03%,0.00%,0.00%,100.00%,84.50
B008QTHSP2,JULIE'S,19,2,0.00,32.00,0.00,2.85,2.85,6.13,0,33.81%,18,100.00%,100.00%,0.00%,100.00%,10.53%,2.85,(62.77)%,-2.04,-2.04,14.04%,23.00%,19.77%,100.00%,80.40
B079H9C6R5,Ching's Secret,3,2,0.00,1.00,0.00,2.74,2.74,2.74,0,32.61%,0,100.00%,100.00%,0.00%,100.00%,66.67%,1.37,(84.21)%,-2.56,-1.28,19.84%,15.93%,12.77%,0.00%,63.30
B0881MBB6L,Palazi,8,1,0.00,1.00,0.00,2.68,2.68,2.68,0,33.03%,8,0.00%,0.00%,0.00%,100.00%,12.50%,2.68,(59.39)%,-1.82,-1.82,13.02%,23.00%,20.01%,0.00%,77.50
B088FCK2WJ,Ching's,4,1,0.00,14.00,0.00,2.67,2.67,2.67,0,32.47%,4,0.00%,0.00%,0.00%,0.00%,25.00%,2.67,(64.29)%,-1.91,-1.91,19.69%,15.91%,12.78%,50.00%,57.50
B08HLTCPKW,Duck & Dry,1,0,0.00,8.00,0.00,2.60,2.60,0.00,0,(386.37)%,1,0.00%,0.00%,0.00%,0.00%,0.00%,2.60,(421.31)%,-10.95,-10.95,(507.97)%,20.00%,121.59%,0.00%,82.50
B09FX1D4PF,QualityFood,10,0,24.00,23.00,47.70,2.58,2.58,0.00,0,40.32%,9,80.00%,80.00%,0.00%,100.00%,0.00%,2.58,(64.07)%,-1.90,-1.90,23.00%,22.50%,17.33%,88.89%,59.00
B0756YP6QK,Ching's Secret,6,2,0.00,1.00,0.00,2.56,2.56,2.56,0,25.77%,6,16.67%,16.67%,0.00%,100.00%,33.33%,1.28,(68.20)%,-1.89,-0.94,11.68%,15.95%,14.09%,100.00%,80.70
B079GXSQC4,UNKNOWN,6,2,12.00,71.00,13.20,2.56,2.56,2.56,0,27.92%,0,0.00%,0.00%,108.33%,100.00%,33.33%,1.28,(93.28)%,-2.67,-1.33,14.23%,15.97%,13.70%,100.00%,73.30
B00L2ZKUVG,American Garden,3,1,36.00,34.00,37.83,2.56,1.72,1.28,0,0.30%,3,66.67%,66.67%,0.00%,0.00%,33.33%,1.28,(234.60)%,-5.52,-2.76,18.05%,18.50%,15.16%,66.67%,95.00
B076ZW73YZ,UNKNOWN,3,2,13.00,70.00,14.30,2.56,2.56,2.56,0,27.92%,0,0.00%,0.00%,75.00%,100.00%,66.67%,1.28,(59.54)%,-1.62,-0.81,14.23%,15.97%,13.70%,100.00%,74.20
B0948B4LTZ,Sheild Strong,4,2,1.00,0.00,1.15,2.55,2.49,2.49,0,27.09%,4,50.00%,50.00%,100.00%,100.00%,50.00%,1.28,(129.91)%,-3.82,-1.91,9.81%,22.00%,19.84%,0.00%,79.20
B0DG2699HM,Schogetten,13,1,0.00,41.00,0.00,2.55,2.55,2.55,0,79.49%,13,0.00%,0.00%,0.00%,0.00%,7.69%,2.55,22.26%,0.57,0.57,14.53%,76.00%,64.96%,0.00%,74.50
B00JGZRPYE,Shan,3,2,0.00,1.00,0.00,2.50,2.38,4.75,0,12.66%,3,0.00%,0.00%,0.00%,0.00%,66.67%,2.50,(96.94)%,-2.57,-2.57,2.17%,15.94%,15.59%,0.00%,72.50
B083VKH3K8,American Garden,1,1,0.00,10.00,0.00,2.48,2.48,2.48,0,29.06%,1,0.00%,0.00%,0.00%,0.00%,100.00%,2.48,(31.06)%,-0.81,-0.81,12.95%,18.50%,16.10%,0.00%,82.00
B083VKZP1Z,Diamond,4,1,0.00,0.00,0.00,2.46,2.46,2.46,0,(7.50)%,4,25.00%,25.00%,0.00%,0.00%,25.00%,2.46,(34.04)%,-0.85,-0.85,(20.66)%,10.91%,13.17%,75.00%,75.90
B083VKZNZQ,American Garden,13,2,0.00,48.00,0.00,2.34,2.73,2.73,0,(16.49)%,8,0.00%,0.00%,0.00%,0.00%,15.38%,1.17,(78.78)%,-2.28,-1.14,(40.79)%,18.50%,26.05%,61.54%,62.50
B01BHW7EVC,AriZona,19,12,0.00,62.00,0.00,2.34,2.34,14.02,0,(131.82)%,17,21.05%,21.05%,0.00%,0.00%,63.16%,1.17,(267.64)%,-6.94,-3.47,(197.20)%,22.00%,65.38%,73.68%,87.50
B09CWX9NDP,UNKNOWN,5,1,0.00,287.00,0.00,2.33,1.87,1.87,0,11.58%,5,0.00%,0.00%,0.00%,0.00%,20.00%,2.33,(102.38)%,-2.14,-2.14,18.46%,15.92%,12.98%,80.00%,69.10
B087GN5BKB,Tian's,21,0,0.00,74.00,0.00,2.01,2.01,0.00,0,29.98%,21,100.00%,100.00%,0.00%,0.00%,0.00%,2.01,(98.46)%,-1.98,-1.98,9.07%,23.00%,20.91%,0.00%,75.90
B07NF624B9,Suntop,10,1,0.00,63.00,0.00,1.94,1.85,1.85,0,4.90%,7,20.00%,20.00%,0.00%,0.00%,10.00%,1.94,(62.46)%,-1.25,-1.25,9.94%,0.00%,0.00%,100.00%,81.00
B0B82WRMDR,Mr Makhana,5,1,29.00,24.00,31.19,1.82,1.73,1.73,0,80.99%,5,20.00%,20.00%,60.00%,100.00%,20.00%,1.82,16.86%,0.30,0.30,40.78%,76.00%,45.01%,0.00%,80.80
B07575J55Z,Ching's Secret,4,1,1.00,1.00,1.10,1.77,1.73,1.73,0,47.66%,4,75.00%,75.00%,0.00%,0.00%,25.00%,1.77,(50.10)%,-0.94,-0.94,37.75%,15.91%,9.91%,0.00%,57.50
B0757317DM,Ching's Secret,0,0,5.00,0.00,1.65,1.70,1.45,0.00,0,3.56%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.34,(535.38)%,-7.53,-1.51,3.20%,15.91%,15.40%,0.00%,80.50
B01L774SYS,Hectare's,0,0,24.00,30.00,32.67,1.54,1.32,0.00,0,(2.82)%,0,0.00%,0.00%,0.00%,0.00%,0.00%,1.54,(171.53)%,-2.88,-2.88,11.82%,0.00%,0.00%,0.00%,84.50
B07575VD7D,Chings,4,1,18.00,17.00,19.80,1.28,1.28,1.30,0,27.87%,3,100.00%,100.00%,100.00%,100.00%,25.00%,1.28,"(1,462.90)%",-3.15,-3.15,14.23%,15.91%,13.65%,100.00%,75.00
B00L305VAU,American Garden,14,2,48.00,88.00,47.57,1.28,1.28,2.56,0,37.01%,14,0.00%,0.00%,0.00%,0.00%,14.29%,1.28,(84.16)%,-1.21,-1.21,22.72%,18.50%,14.30%,78.57%,85.00
B085CZX3Y7,Vitamilk,4,1,0.00,3.00,0.00,1.17,1.17,1.17,0,(16.67)%,4,0.00%,0.00%,0.00%,0.00%,25.00%,1.17,(137.06)%,-1.88,-1.88,(51.52)%,23.00%,34.85%,50.00%,82.00
B0BF64YTQQ,DIAMOND دايموند,2,-2,0.00,12.00,0.00,0.94,0.79,-1.30,0,(368.21)%,0,100.00%,100.00%,0.00%,100.00%,(100.00)%,0.47,"(1,101.02)%",-8.60,-4.30,(352.02)%,0.00%,0.00%,0.00%,70.00
B07576775Y,Ching's Secret,6,2,0.00,6.00,0.00,0.92,0.87,0.87,0,34.48%,6,0.00%,0.00%,0.00%,0.00%,33.33%,0.46,(153.60)%,-1.39,-0.69,28.40%,15.92%,11.40%,0.00%,75.50
B079HNP18P,Gerber,3,0,0.00,1.00,0.00,0,0,0,0,0.00%,3,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,95.80
B0CJ5BNWBY,Mr Makhana,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,78.20
B087GKJ2LQ,La British,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B08Z6YYN6H,UNKNOWN,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,80.80
B087GMDHZ1,Cici,1,0,48.00,45.00,197.59,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,68.50
B018SBRV7C,Lutti,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,84.20
B00L9K6XS8,UNKNOWN,1,0,0.00,1.00,0.00,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,57.50
B07P76HLLL,American Garden,17,0,0.00,0.00,0.00,0,0.00,0.00,0,0.00%,14,64.71%,64.71%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,97.00
B0881M8GQ4,Occa,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07NF78ZBY,Tetley,11,0,0.00,2.00,0.00,0,0,0,0,0.00%,11,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,90.00
B07YHWS8W3,Cala,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,72.00
B099R85KQW,KLF,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,79.20
B0881MFXZW,Eti,9,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0881MG8SD,Occa,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B083LZX1WF,GM Betty Crocker,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0.00
B09NKXCGT1,BN,3,0,0.00,0.00,0.00,0,0,0,0,0.00%,3,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,75.80
B0881MBB5V,Signature,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07NF6X5CR,India Gate,41,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07NFCKPTF,Coroli,10,0,0.00,0.00,0.00,0,0,0,0,0.00%,5,60.00%,60.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,82.50
B09NKTVZVL,BN,3,0,0.00,9.00,0.00,0,0,0,0,0.00%,3,0.00%,0.00%,11.11%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,74.00
B08M7F4GB2,Little Freddie,5,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GN2438,Elvan,3,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GKVTDB,Zed,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,84.20
B077ZCB3T7,Tetley,0,-1,0.00,0.00,0.00,0,0.00,-8.65,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,82.00
B088TX2BMQ,BEST,3,0,0.00,3.00,0.00,0,0,0,0,0.00%,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,82.50
B0BKND7TLW,Reese's,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,82.00
B087GMV3WC,Alattar,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07PCMFZ1L,American Garden,14,0,32.00,25.00,98.97,0,0.00,0.00,0,0.00%,9,21.43%,21.43%,76.36%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,90.00
B00J8U9EIM,Warheads,5,-2,0.00,1.00,0.00,0,0.00,-3.78,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,(40.00)%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,83.20
B0881MH8DL,The Jelly Bean Factory,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B08TJ94369,India Gate,5,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0018CSMKE,Kuhne,3,0,0.00,1.00,0.00,0,0,0,0,0.00%,3,100.00%,100.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,74.20
B082TLT4HS,Joico,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B007H12KXA,UNKNOWN,11,-1,0.00,113.00,0.00,0,0.00,-1.65,0,0.00%,8,63.64%,63.64%,100.00%,100.00%,(9.09)%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,87.50%,42.50
B087GKFJ9R,Bazooka,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,78.70
B0BVQBSBV8,Barebells,106,-14,0.00,17.00,0.00,0,0.00,-477.03,0,0.00%,105,66.04%,66.04%,0.00%,100.00%,(13.21)%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,62.79%,82.00
B00L28D96Q,American Garden,32,0,30.00,129.00,83.64,0,0.00,0.00,0,0.00%,25,28.13%,28.13%,58.33%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,81.25%,94.50
B00345SZ00,Chings Secret,28,0,4.00,5.00,5.18,0,0,0,0,0.00%,0,53.57%,53.57%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,93.50
B00LBPFR38,Whittaker,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B00R1BWKCC,India Gate,14,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B08LNQWZ6C,Olite,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07MTXFYBT,American Garden,3,1,10.00,44.00,27.88,0,0.00,2.98,0,0.00%,1,33.33%,33.33%,0.00%,0.00%,33.33%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,98.50
B0FTF86BJ4,TETLEY,8,0,0.00,1.00,0.00,0,0,0,0,0.00%,8,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0.00
B01CEHTICM,American Garden,22,0,28.00,32.00,83.32,0,0,0,0,0.00%,19,50.00%,50.00%,113.89%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,91.70
B01DA5BU6Y,American Garden,26,0,0.00,29.00,0.00,0,0,0,0,0.00%,20,38.46%,38.46%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,100.00
B087GLRBK6,Orion,6,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GJT9TC,Zed,3,0,0.00,2.00,0.00,0,0,0,0,0.00%,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,84.20
B087GJT9V6,Tian's,57,3,0.00,29.00,0.00,0,0.00,5.21,0,0.00%,56,92.98%,92.98%,0.00%,0.00%,5.26%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,93.70
B0DKF4ZJDN,Afia,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,54.90
B000SRH6XY,Betty Crocker,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0881M8FG1,Aras,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B091VQKB28,American Garden,1,0,9.00,28.00,37.49,0,0.00,0.00,0,0.00%,1,0.00%,0.00%,100.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,96.70
B08B1Y2RFS,Good Good,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07NHP1BMD,La Molisana,2,0,0.00,11.00,0.00,0,0.00,0.00,0,0.00%,2,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,71.00
B0G6LCKTYH,Barebells,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,58.50
B018S1P174,WONDERFUL,3,0,0.00,0.00,0.00,0,0.00,0.00,0,0.00%,3,33.33%,33.33%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,92.50
B00325L5WM,Orion,24,0,0.00,54.00,0.00,0,0,0,0,0.00%,18,62.50%,62.50%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,90.48%,76.70
B083ZN5FY8,UNKNOWN,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B083VKVVK9,Al Rifai,2,0,2.00,31.00,9.80,0,0,0,0,0.00%,2,100.00%,100.00%,100.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,65.00
B0881MC77L,Occa,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B077FN1PLB,Lago,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,75.00
B01M6AUUJV,Luke's,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,73.70
B07WG3FCP1,Lago,6,0,0.00,0.00,0.00,0,0.00,0.17,0,0.00%,6,66.67%,66.67%,60.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,85.80
B01JRUYKOK,UNKNOWN,5,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B06XT5DJ3D,Diablo,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,71.70
B09FRLCLYL,Snyder's Of Hanover,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,67.50
B087GMTM1L,Americandy,4,1,0.00,0.00,0.00,0,0.00,6.31,0,0.00%,4,100.00%,100.00%,0.00%,100.00%,25.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,83.20
B07PN2TSKT,Bundaberg,14,0,6.00,27.00,18.79,0,0,0,0,0.00%,11,64.29%,64.29%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,82.00
B07NF849QQ,India Gate,15,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07YHXL1L6,Cala,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,78.00
B006J3HSFM,JULIE'S,1,0,0.00,22.00,0.00,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,38.30
B08QH39351,Barebells,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B075VQMLVN,Erko,10,0,0.00,50.00,0.00,0,0.00,0.00,0,0.00%,9,60.00%,60.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,80.00
B0DT62QDW5,TATA GLOBAL BEVeRAGES,8,0,7.00,29.00,23.00,0,0,0,0,0.00%,8,0.00%,0.00%,100.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,63.50
B016IB9LKO,Whittaker's,6,0,0.00,179.00,0.00,0,0.00,0.00,0,0.00%,6,33.33%,33.33%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,97.00
B07NZWMYDH,Cala,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,52.50
B0F2PLGL7X,Cheerios,22,0,0.00,3.00,0.00,0,0,0,0,0.00%,22,0.00%,0.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,72.00
B0CB7TNY95,Bisconni,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B01NGYSAAX,UNKNOWN,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GMBZFG,Elvan,2,0,1.00,2.00,3.40,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,73.50
B08FV2FS62,UNKNOWN,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,79.50
B08R8QYDT8,Bazooka,4,0,0.00,9.00,0.00,0,0,0,0,0.00%,4,25.00%,25.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,77.50
B00C2RWE12,Cala,1,0,0.00,1.00,0.00,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,78.00
B0B82NXLTV,UNKNOWN,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,47.50
B08J533SSS,Vaadi Herbals,14,0,0.00,0.00,0.00,0,0,0,0,0.00%,13,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,100.00
B08X6CGJRD,General Mills,5,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0B9MWJ722,UNKNOWN,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07NF8BRJS,Acorsa,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
