ASIN,Brand Name,GV(Week 1 ),Net Ordered Units(Week 1 ),Net Receipts (Units)(Week 1 ),Total Inventory Units(Week 1 ),Net Receipts($)(Week 1 ),Product GMS($)(Week 1 ),Gross Shipped GMS($)(Week 1 ),Net Ordered GMS($)(Week 1 ),Deal GMS($)(Week 1 ),Net PPM(Week 1 )(%),Amzn GV(Week 1 ),SoROOS(%)(Week 1 )(%),Daily SoRoos%(Week 1 )(%),Fill Rate - Sourceable(Week 1 )(%),Vendor Confirmation Rate - Sourceable(Week 1 )(%),Conversion Rate(Week 1 )(%),ASP(Week 1 ),CM(Week 1 )(%),CP($)(Week 1 ),CPPU(Week 1 ),PPM(Week 1 )(%),CCOGS As A % Of PCOGS(Week 1 )(%),CCOGS As A % Of Revenue(Week 1 )(%),External Box Price Competitiveness (% Of GV)(Week 1 )(%),IDQ Score(Week 1 )
B0881MD3CQ,L.B. Maple,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B08HLTCPKW,Duck & Dry,6,1,0,9,0,0,0,2.61,0,0.00%,6,0.00%,0.00%,0.00%,0.00%,16.67%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,87.5
B092TPWVSW,Voda,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0881M9ZHF,Cihan,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B07RJ5GWKZ,KALLO,4,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B083WTX5P3,Joico,4,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B07NF7ZVHR,Coroli,16,0,0,4,0,0,0,0,0,0.00%,13,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,82.5
B00H05PMGA,Ulker,2,0,0,158,0,0,0,0,0,0.00%,2,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,67.5
B083VKYVF4,Foster Clarks,15,0,0,0,0,0,0,0,0,0.00%,15,100.00%,100.00%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,70.9
B076QXVN8H,Afia,3,0,77,137,268.96,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,0
B00DM09GCI,Nesquik,18,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0G6L691VY,Barebells,5,0,0,0,0,0,0,0,0,0.00%,5,80.00%,80.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,63.5
B0881MBP29,Cici,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,72.5
B01DA5BU6Y,American Garden,18,0,41,34,199.92,0,0,0,0,0.00%,9,22.22%,22.22%,100.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,100
B07P7S64RN,Ulker,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B006JLBE9K,Walkers,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0D2FB6XYQ,McVITIE'S,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B08236QHMD,Ulker,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0948B34MT,Sheild Strong,0,0,0,2,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,64.1
B085D11SWZ,Acorsa,2,0,0,0,0,0,0,0,0,0.00%,2,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,62.5
B01CEHTICM,American Garden,26,0,0,35,0,0,0,0,0,0.00%,18,30.77%,30.77%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,73.33%,91.7
B0819XXY91,MyBizcuit,4,0,0,0,0,0,0,0,0,0.00%,4,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,85.8
B07G5F7Q64,Alicafe,5,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0BKDX7KHF,Little Freddie,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B07NF8W488,Angel,4,0,0,0,0,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B00N8YKN48,INDIA GATE,9,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B083VKCLB2,Diamond,0,0,0,33,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,77.5
B0DSTY5YRQ,Cala,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0DMZWKW7W,Dr. CHOQ,1,0,0,20,0,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,77
B006J3HSFM,JULIE'S,1,0,0,21,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0881M9Q7D,Eti,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B084MM33XK,Suntop,7,0,0,20,0,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B087GLRBK6,Orion,3,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B08H3G19D9,M.C. Trader,1,0,0,0,0,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,73.7
B07NF8XFW3,Acorsa,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B007H12KXA,UNKNOWN,2,-2,0,123,0,0,0,-3.32,0,0.00%,2,0.00%,0.00%,0.00%,0.00%,-100.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,42.5
B091DW2SZ1,Al Rifai,2,0,0,0,0,0,0,0,0,0.00%,2,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,66
B0D2P44PQ9,Tata Soulfull,1,0,0,0,0,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B00C2RWE12,Cala,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,78
B087GJT9TC,Zed,0,0,0,2,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,84.2
B0DK651TLX,Unifresh,2,0,35,148,35.73,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B087GKDZWL,Nom Noms,2,0,0,21,0,0,0,0,0,0.00%,2,100.00%,100.00%,100.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,83.3
B08R8QYDT8,Bazooka,8,0,0,11,0,0,0,0,0,0.00%,6,37.50%,37.50%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,77.5
B0B9MWJ722,UNKNOWN,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B07JL5CPNV,Foster Clarks,1,0,0,0,0,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0B5B7ZQ7K,UNKNOWN,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,72.5
B08L4R48KQ,Lady Liberty,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B087GMHVLP,Balaban Toto,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0881MNC3F,Cihan,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B087GMR5PG,Americandy,11,0,0,33,0,0,0,0,0,0.00%,11,54.55%,54.55%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,87.5
B083VKCLGR,Tetley,11,1,27,115,88.21,0,0,2.86,0,0.00%,11,72.73%,72.73%,95.92%,100.00%,9.09%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,100
B07BHV5MK4,LAKMÉ,23,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B087GNLVYT,Elvan,4,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B087GMTM1L,Americandy,2,0,0,0,0,0,0,0,0,0.00%,2,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,83.2
B087GNLVZQ,Elvan,3,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0949J1YGX,Bazooka,5,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0G34B73F6,Foster Clarks,1,0,0,0,0,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,67.5
B083FX4QZG,Bart,3,0,0,0,0,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0F8VXQG72,Deemah,1,0,0,28,0,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,81
B087GJ685Q,Quanwang,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,83.2
B002U5G3LS,Dr. Pepper,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,67
B086X2Q2J9,Ulker,6,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B087GKFJ9R,Bazooka,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,78.7
B005NPW9C4,Alattar,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B083VKYQP7,American Garden,1,0,0,0,0,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,82
B0BN5GM83X,Bazooka,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,69.4
B082TLT4HS,Joico,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B087GL5M3P,Alattar,20,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B01N2NKRK8,Bart,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,72.5
B087GM9393,Tian's,7,-4,0,1,0,0,0,-5.99,0,0.00%,7,100.00%,100.00%,12.50%,100.00%,-57.14%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,77.5
B0BVQBSBV8,Barebells,96,14,0,18,0,0,0,511.65,0,0.00%,94,68.75%,68.75%,13.33%,100.00%,14.58%,0,0.00%,0,0,0.00%,0.00%,0.00%,70.89%,82
B07WWFJQCH,Cala,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,52.5
B087GM8VBW,Toren,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B07WWFD8K7,Cala,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,75.7
B0FTF86BJ4,TETLEY,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B08FTXSF8X,UNKNOWN,1,0,0,0,0,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,81
B087GJHC2B,Nom Noms,71,-5,0,39,0,0,0,-15.08,0,0.00%,64,64.79%,64.79%,4.63%,100.00%,-7.04%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,80
B07WWFC7SH,Cala,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,82.5
B07NF8RLW5,Al Rifai,3,0,0,91,0,0,0,0,0,0.00%,0,0.00%,0.00%,100.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,50.00%,70.9
B0DG8MBCQW,Meher,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B071RBR3C5,UNKNOWN,2,0,0,0,0,0,0,0,0,0.00%,2,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,82.5
B00BI0ZJ0M,Cala,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,72.5
B0881M228T,Pusan,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B076ZW73YZ,UNKNOWN,3,0,13,83,14.3,0,0,0,0,0.00%,0,0.00%,0.00%,100.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,74.2
B08B21T92W,Coroli,1,0,0,0,0,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,80.8
B0D877ZDXB,Dancing Leaf,1,0,0,0,0,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,87.5
B006LISW1O,Guylian,12,0,0,54,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B08H3BZ26P,POPCORNERS,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,61.6
B07575JWZV,Ching's Secret,4,0,4,45,5.18,0,0,0,0,0.00%,4,0.00%,0.00%,100.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,74.5
B083LM17Y4,Solen,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0BYZS6GLT,Barebells,4,0,0,2,0,0,0,0,0,0.00%,0,25.00%,25.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0043VSWNE,Fruit Roll-Ups,2,0,0,0,0,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B01JSDLGKC,UNKNOWN,9,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0DQR5L658,Castello since 1907,1,0,0,0,0,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0DMP78G8B,Jacobs,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,73.5
B001JB54QY,UNKNOWN,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,74.2
B07NF854H7,UNKNOWN,5,4,5,0,35.94,0,0,21.72,0,0.00%,5,100.00%,100.00%,0.00%,100.00%,80.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,85.8
B087GM8VDT,Nabil,6,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B07NHNK7KJ,La Molisana,5,1,0,23,0,0,0,2.9,0,0.00%,5,100.00%,100.00%,85.00%,100.00%,20.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,74.5
B072M11HF5,Ice Cool,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,86
B087GJJZST,Freakin' Healthy,21,1,0,0,0,0,0,3.28,0,0.00%,19,71.43%,71.43%,0.00%,0.00%,4.76%,0,0.00%,0,0,0.00%,0.00%,0.00%,87.50%,83
B00BBVDSD8,Gerber,1,0,0,0,0,0,0,-0.64,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,90
B0881MF41S,Elvan,13,0,0,46,0,0,0,0,0,0.00%,13,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,84.5
B08LDBWLL5,Lady Liberty,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,60.9
B0CPPMGLNJ,UNKNOWN,1,0,0,164,0,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B000WGBLIC,Gerber,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B07MVTXPHJ,Coroli,4,0,4,5,31.11,0,0,0,0,0.00%,4,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,82.5
B087GMV3WL,UNKNOWN,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0B9MV659P,Elvan,2,0,0,1,0,0,0,0,0,0.00%,2,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,77.5
B0040MKSVK,UNKNOWN,6,0,0,0,0,0,0,0,0,0.00%,0,83.33%,83.33%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0CYT7YKYH,TETLEY,5,1,0,5,0,0,0,7.7,0,0.00%,5,0.00%,0.00%,0.00%,0.00%,20.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,86
B0968QTK5F,Solen,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0DBHT2RG9,PONS,0,0,0,8,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,79.2
B010R48S3Y,Gerber,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B088F92WLR,Freakin' Healthy,2,0,0,28,0,0,0,0,0,0.00%,2,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,93
B082S4BJ7F,UNKNOWN,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0F8VZN86B,Deemah,7,2,0,18,0,0,0,7.39,0,0.00%,7,85.71%,85.71%,0.00%,100.00%,28.57%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,78
B0DG89LNGK,Meher,1,0,0,0,0,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0881MFXZP,Cihan,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0B4QQHZ2K,Whittaker,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B09FX28M3Q,QualityFood,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B01EE2KBOY,WONDERFUL,0,0,0,2,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,84.2
B0DBR4V7W7,TATA,32,0,35,149,111.49,0,0,0,0,0.00%,30,50.00%,50.00%,100.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,80
B0CS375R72,DIAMOND دايموند,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,96.77%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B08M7F67RS,Little Freddie,2,-2,0,0,0,0,0,-8.41,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,-100.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B010R49PY0,Gerber,3,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B011PPGMVE,INDIA GATE,11,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B08H31R2B1,I LOVE ITALIA,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,56.5
B08TJ67VBQ,India Gate,7,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0DTGL5G3D,Castello since 1907,4,0,0,13,0,0,0,0,0,0.00%,3,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,25.00%,85
B08GQDCZFG,Dancing Leaf,1,0,0,0,0,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,78.5
B0BZVMBMJZ,Chings Secret,3,0,8,3,15.42,0,0,-0.09,0,0.00%,2,100.00%,100.00%,4.02%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,80.9
B07NF7L1T8,UNKNOWN,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B087GMDHZ1,Cici,2,0,0,1,0,0,0,0,0,0.00%,2,100.00%,100.00%,100.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,68.5
B085V581Y4,Lady Liberty,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,59.2
